"BehaviorSpace results (NetLogo 6.2.2)"
"basemodelprimatesocialgroups.nlogo"
"group size p1-2 p1-3 2nd attempt"
"02/14/2023 11:35:22:794 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-140","140","-140","140"
"[run number]","abundance","extraction-rate-sd","resource-tests-on?","patch-regrowth-interval","extraction-rate-mean","energy-per-capita","qual-sd","tgt-dist","other-primate-detection-radius","qual-mean","movement-noise","go-tests-on?","move-tests-on?","tgt-neighbor","resource-detection-radius","max-move","regrowth-rate","group-recog-module?","clump-size","[step]","mean-group-size","var-group-size","percent-grouped","foraging-efficiency-time","foraging-efficiency-dist","mean-distance-traveled","mean-percent-time-moving","var-energy-intake-monthly","mean-inter-indiv-dist"
"57","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","5","50","10","1","true","126","4300","4.571428571428571","10.619047619047619","0.64","3.4686883720930233","1.7683343146002497","8584.882125932521","0.2410837209302326","0.012572693329903975","33.4407051144056"
"64","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","7","50","10","1","true","376","4300","25","512","1","3.8616279069767447","3.30968783543877","5101.2851283706095","0.16024651162790696","0.015354098508230449","43.56878270948601"
"65","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","7","50","10","1","true","501","4300","16.666666666666668","102.33333333333333","1","4.009027906976744","5.161169427104751","3447.4632110668654","0.12936279069767442","0.010387704046639235","12.014111002210997"
"62","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","7","50","10","1","true","126","4300","10","63.333333333333336","0.8","3.5733488372093016","2.2213920462660295","7337.178387633754","0.20888837209302327","0.013599478309327841","41.34701242498671"
"21","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","11","50","10","1","true","1","4300","25","392","1","0.42918604651162795","0.04904371293299203","38963.66","0.9059674418604651","0.0063722470850480105","7.1262775832604985"
"70","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","9","50","10","1","true","501","4300","25","50","1","4.010860465116279","4.696779722408907","3780.124190336264","0.12222325581395348","0.00880434713648834","18.639470170871004"
"51","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","3","50","10","1","true","1","4300","2","0","0.12","2.3083116279069777","0.6451616734140496","15798.289720659403","0.4628","0.014696216135116602","32.34021311798224"
"68","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","9","50","10","1","true","251","4300","16.666666666666668","54.33333333333333","1","3.669316279069769","2.158055389858478","7494.150683061902","0.20409767441860466","0.023793924897119338","29.964824795183592"
"69","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","9","50","10","1","true","376","4300","50","0","1","3.74872093023256","2.7170896368778745","6142.536498656216","0.18277674418604653","0.015252039180384086","62.812767243794184"
"36","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","7","50","10","1","true","1","4300","6.125","10.696428571428571","0.98","1.5469302325581402","0.2518207646396497","26918.979612839354","0.6531953488372092","0.01742800411522634","10.265807773548733"
"74","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","11","50","10","1","true","376","4300","19","0","0.38","3.8790604651162797","4.443429350957968","4042.5676337905584","0.14943255813953488","0.009860266203703701","8.59641326643837"
"67","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","9","50","10","1","true","126","4300","17.5","312.5","0.7","3.4447302325581393","1.690115913105233","9161.090463744407","0.25465581395348835","0.012821392318244165","28.612876748074008"
"75","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","11","50","10","1","true","501","4300","25","50","1","3.856279069767443","3.4246408729293045","5271.060712202208","0.1555720930232558","0.017846529492455413","17.94878919129402"
"73","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","11","50","10","1","true","251","4300","50","0","1","3.556116279069766","1.9333881579256742","8038.762908802524","0.22432093023255814","0.015194296982167352","66.98100647504137"
"41","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","9","50","10","1","true","1","4300","7.666666666666667","21.866666666666667","0.92","1.4582232558139534","0.22728403414641815","28173.960720096144","0.6757441860465115","0.015857063614540465","12.74524481046215"
"79","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","3","50","10","1","true","376","4300","15.666666666666666","350.33333333333337","0.94","4.2128","7.301824935185088","2938.4824007534353","0.09668372093023256","0.010838804869684497","53.944037198343395"
"78","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","3","50","10","1","true","251","4300","50","0","1","3.9019906976744196","4.242204957848843","4100.072238365276","0.14635348837209303","0.011173479938271606","30.528607830367918"
"80","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","3","50","10","1","true","501","4300","25","288","1","4.031218604651163","4.716054983949175","3792.496157796002","0.12792558139534885","0.013829022633744859","23.999180620652503"
"56","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","5","50","10","1","true","1","4300","4.3","7.122222222222222","0.86","1.8891813953488372","0.39213342878282004","21245.054829790188","0.5634511627906977","0.01740461934156379","25.62693468197805"
"77","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","3","50","10","1","true","126","4300","6.714285714285714","32.57142857142856","0.94","3.6534883720930225","2.3450975129214795","6889.17009036578","0.2060139534883721","0.014840082304526747","53.2789185184357"
"85","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","5","50","10","1","true","501","4300","25","0","1","4.340306976744185","9.483078388997624","1986.1742012780771","0.07430697674418604","0.004946862997256514","40.8580627331183"
"72","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","11","50","10","1","true","126","4300","16.666666666666668","161.33333333333334","1","2.976837209302326","0.9831344740131968","13438.648453963344","0.34623720930232554","0.02034982167352538","26.526647201723286"
"46","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","11","50","10","1","true","1","4300","9.8","17.700000000000003","0.98","1.3470232558139532","0.20166159032236122","29641.663361459636","0.7019906976744186","0.014855850480109742","10.792356924069109"
"83","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","5","50","10","1","true","251","4300","18.5","60.5","0.74","3.7392651162790713","2.7327097366297664","6110.68310328568","0.18152093023255814","0.0208201984739369","19.093143638247433"
"84","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","5","50","10","1","true","376","4300","25","512","1","3.9766325581395345","4.12378665643388","4201.551395235851","0.13174418604651164","0.009572616598079559","42.99545039989209"
"82","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","5","50","10","1","true","126","4300","21","98","0.84","3.538772093023256","2.190899262087237","7114.200032849002","0.2169953488372093","0.01401732510288066","51.4144095892665"
"90","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","7","50","10","1","true","501","4300","25","242","1","4.012051162790699","4.994079390913169","3511.247186452754","0.12125116279069767","0.011300843621399177","10.406385103912514"
"88","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","7","50","10","1","true","251","4300","25","800","1","3.9030744186046515","3.400671558250391","5230.6314211046565","0.15731627906976745","0.018489321844993137","53.84746965500593"
"89","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","7","50","10","1","true","376","4300","25","128","1","3.9696372093023253","4.151995358116759","4279.682465133909","0.1441767441860465","0.01162437285665295","23.999144662168465"
"61","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","7","50","10","1","true","1","4300","4.666666666666667","9.5","0.84","1.684162790697675","0.3165622440103191","23779.832810753247","0.6099488372093024","0.019356794838820305","48.709826961005575"
"95","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","9","50","10","1","true","501","4300","25","648","1","3.989813953488373","4.627191718040676","3796.7446207382286","0.13069767441860466","0.015313353052126197","12.430480760867159"
"94","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","9","50","10","1","true","376","4300","25","50","1","3.9969906976744194","3.7617715504450757","5149.872362449258","0.1422139534883721","0.03158190329218106","33.500066124437375"
"87","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","7","50","10","1","true","126","4300","8.166666666666666","18.166666666666668","0.98","3.452790697674418","1.7006581049061464","8863.695766323712","0.24547441860465116","0.018598047839506172","49.87780806516232"
"76","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","3","50","10","1","true","1","4300","2","0","0.16","2.589911627906977","0.9677712141361018","11802.744868139618","0.3883953488372093","0.014031143689986281","126.69308383546993"
"93","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","9","50","10","1","true","251","4300","25","288","1","3.6946744186046514","2.3902875554413625","6819.477581554807","0.19754883720930233","0.018359989711934154","60.30815412953746"
"92","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","9","50","10","1","true","126","4300","12.5","16.333333333333332","1","3.340874418604652","1.5380045057184017","9641.106491060204","0.26935348837209305","0.01776459447873799","14.125814975455228"
"100","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","11","50","10","1","true","501","4300","25","288","1","4.029367441860464","4.888005656327775","3652.650356936372","0.12471162790697674","0.008168299039780521","11.401126759657737"
"104","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","3","50","10","1","true","376","4300","16.666666666666668","85.33333333333333","1","4.216976744186049","8.90277620370634","2294.4062970861055","0.08318139534883721","0.007310114026063102","29.055602603143022"
"99","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","11","50","10","1","true","376","4300","25","98","1","3.8848697674418595","3.4982998663702047","5042.656920771916","0.1578186046511628","0.01835487225651577","32.83820857575707"
"66","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","9","50","10","1","true","1","4300","6.428571428571429","9.285714285714285","0.9","1.611460465116279","0.28917885309679026","24532.288258267556","0.6245441860465116","0.013719551611796978","27.0759885966168"
"103","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","3","50","10","1","true","251","4300","8","46.4","0.96","3.969827906976745","3.9135737364626686","4463.061549253522","0.14446976744186046","0.0149136655521262","52.27619377030254"
"98","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","11","50","10","1","true","251","4300","50","0","1","3.7031441860465124","2.590796721466228","6286.401322206394","0.19045581395348837","0.015772743484224964","31.55078700361123"
"105","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","3","50","10","1","true","501","4300","12.5","14.333333333333334","1","3.939874418604652","4.812239799734702","3565.141730535999","0.13275813953488372","0.0153215920781893","25.011226885253205"
"81","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","5","50","10","1","true","1","4300","2.6666666666666665","1.0666666666666669","0.32","2.3059116279069776","0.6462428436909384","15876.434595417886","0.46190697674418607","0.01309039780521262","90.54592691862992"
"97","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","11","50","10","1","true","126","4300","16.666666666666668","16.333333333333336","1","3.4188744186046494","1.896688138388334","7819.063321258367","0.23877209302325583","0.010904900120027435","6.980792966398238"
"102","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","3","50","10","1","true","126","4300","5.6","24.799999999999997","0.56","3.7250372093023247","3.0583832657303294","5373.802084004656","0.18011162790697674","0.01243819830246914","49.094591737705166"
"71","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","11","50","10","1","true","1","4300","6.125","12.410714285714286","0.98","1.5786604651162792","0.27514497595762594","25605.551755256987","0.6352046511627907","0.015076300154320987","12.808247851781612"
"108","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","5","50","10","1","true","251","4300","25","50","1","3.9559813953488367","4.1227435510306485","4180.790762677594","0.14168372093023257","0.008640446673525377","50.71470693005349"
"110","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","5","50","10","1","true","501","4300","25","722","1","4.061009302325582","5.2300513377042845","3376.335124908625","0.11743720930232558","0.009147996827846365","17.007193419313076"
"109","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","5","50","10","1","true","376","4300","50","0","1","3.934804651162791","4.28706961767142","4017.1345815401182","0.1378046511627907","0.01557771133401921","39.6188711507573"
"114","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","7","50","10","1","true","376","4300","16.666666666666668","226.33333333333331","1","4.035939534883722","5.20236874799239","3666.859255087052","0.12616279069767442","0.012199555041152263","56.86555386239778"
"115","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","7","50","10","1","true","501","4300","29","0","0.58","3.9165023255813947","4.4431821219209375","3861.794711640595","0.1422186046511628","0.01068742712620027","13.138600055720222"
"113","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","7","50","10","1","true","251","4300","12.5","137.66666666666666","1","3.916469767441862","4.146203106968159","4275.958132696665","0.14928837209302326","0.012076051097393688","26.557468390852847"
"107","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","5","50","10","1","true","126","4300","3.3","2.9","0.66","3.57133023255814","2.0792715676792866","7517.831938620478","0.21429302325581395","0.013128779149519891","47.197529955033346"
"101","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","3","50","10","1","true","1","4300","2.3333333333333335","0.33333333333333337","0.14","2.906","1.3719015557299992","9317.632618815442","0.32446976744186046","0.015102266803840875","109.89429560006377"
"112","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","7","50","10","1","true","126","4300","16.666666666666668","86.33333333333334","1","3.5645302325581394","2.225372773870781","7035.199867325705","0.2134093023255814","0.01610215663580247","39.96487477578326"
"86","200000","1","false","1000","5","4000","5","31","70","130","10","false","false","7","50","10","1","true","1","4300","4.888888888888889","7.111111111111112","0.88","1.9419581395348837","0.41200713050321947","21045.73115624283","0.5549441860465116","0.02084149262688614","25.398371939708564"
"119","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","9","50","10","1","true","376","4300","25","338","1","3.9317534883720917","4.173532582872109","4213.706495602143","0.14277674418604652","0.012841270576131684","10.206782164788782"
"117","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","9","50","10","1","true","126","4300","24.5","312.5","0.98","3.5622558139534872","2.0936501034562855","7513.645518418501","0.21823255813953488","0.02025089334705076","66.44834793487748"
"118","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","9","50","10","1","true","251","4300","50","0","1","3.7879999999999994","3.104710587504655","5330.842973920511","0.17068837209302326","0.012403476080246912","48.482303086384945"
"120","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","9","50","10","1","true","501","4300","25","18","1","3.934613953488373","4.6831675580013705","3664.598554000367","0.1286186046511628","0.01937897462277092","33.43374911901714"
"124","200000","1","false","1000","5","4000","5","41","70","130","10","false","false","11","50","10","1","true","376","4300","50","0","1","3.825190697674418","3.70661648076022","4674.38469260679","0.16249767441860466","0.019561358453360763","74.07216739152678"
